SN,timestamp,end,Status,Watts,Lumens,Temp,Voltage
SMBLB48,2020-01-01 11:00:00,2020-01-01 12:00:00,0,0,0,68.12,128
SMBLB26,2020-01-01 12:00:00,2020-01-01 13:00:00,1,19.1,340.6,84.93,113
SMBLB27,2020-01-01 12:00:00,2020-01-01 13:00:00,0,0,0,69.85,115
SMBLB49,2020-01-01 12:00:00,2020-01-01 13:00:00,1,9.9,409.58,61.35,116
SMBLB50,2020-01-01 12:00:00,2020-01-01 13:00:00,1,19.57,693.26,68.8,117
SMBLB28,2020-01-01 13:00:00,2020-01-01 14:00:00,0,0,0,75.85,110
SMBLB29,2020-01-01 13:00:00,2020-01-01 14:00:00,1,18.33,521.58,75.25,113
SMBLB30,2020-01-01 13:00:00,2020-01-01 14:00:00,1,19.53,686.56,83.01,128
SMBLB31,2020-01-01 13:00:00,2020-01-01 14:00:00,1,15.47,386.83,60.11,114
SMBLB32,2020-01-01 14:00:00,2020-01-01 15:00:00,0,0,0,60.41,111
SMBLB33,2020-01-01 14:00:00,2020-01-01 15:00:00,1,18.06,660.78,81.31,121
SMBLB34,2020-01-01 14:00:00,2020-01-01 15:00:00,0,0,0,72.33,128
SMBLB35,2020-01-01 14:00:00,2020-01-01 15:00:00,1,9.26,588.1,63.11,111
SMBLB36,2020-01-01 15:00:00,2020-01-01 16:00:00,1,7.04,716.13,79.13,122
SMBLB37,2020-01-01 15:00:00,2020-01-01 16:00:00,1,10.25,731.04,86.48,124
SMBLB38,2020-01-01 15:00:00,2020-01-01 16:00:00,1,12.89,532.43,73.94,115
SMBLB39,2020-01-01 15:00:00,2020-01-01 16:00:00,1,13.0,749.53,85.43,128
SMBLB40,2020-01-01 16:00:00,2020-01-01 17:00:00,1,19.93,793.89,84.72,128
SMBLB41,2020-01-01 16:00:00,2020-01-01 17:00:00,1,14.89,479.64,61.5,124
SMBLB42,2020-01-01 16:00:00,2020-01-01 17:00:00,0,0,0,66.85,128
SMBLB43,2020-01-01 16:00:00,2020-01-01 17:00:00,0,0,0,69.51,114
SMBLB44,2020-01-01 17:00:00,2020-01-01 18:00:00,1,18.86,509.86,69.64,125
SMBLB45,2020-01-01 17:00:00,2020-01-01 18:00:00,0,0,0,78.53,110
SMBLB46,2020-01-01 17:00:00,2020-01-01 18:00:00,0,0,0,62.83,129
SMBLB47,2020-01-01 17:00:00,2020-01-01 18:00:00,1,17.93,565.93,80.8,110
SMBLB26,2020-01-01 18:00:00,2020-01-01 19:00:00,1,10.48,576.81,67.6,128
SMBLB48,2020-01-01 18:00:00,2020-01-01 19:00:00,1,19.85,650.73,86.55,120
SMBLB49,2020-01-01 18:00:00,2020-01-01 19:00:00,1,9.18,665.33,69.28,126
SMBLB50,2020-01-01 18:00:00,2020-01-01 19:00:00,1,6.39,557.62,86.18,111
SMBLB27,2020-01-01 19:00:00,2020-01-01 20:00:00,1,14.24,747.99,65.15,114
SMBLB28,2020-01-01 19:00:00,2020-01-01 20:00:00,1,5.21,493.48,74.45,118
SMBLB29,2020-01-01 19:00:00,2020-01-01 20:00:00,0,0,0,80.44,110
SMBLB30,2020-01-01 19:00:00,2020-01-01 20:00:00,0,0,0,84.13,113
SMBLB31,2020-01-01 20:00:00,2020-01-01 21:00:00,1,17.91,362.59,69.74,120
SMBLB32,2020-01-01 20:00:00,2020-01-01 21:00:00,0,0,0,72.02,117
SMBLB33,2020-01-01 20:00:00,2020-01-01 21:00:00,1,15.21,333.42,81.88,112
SMBLB34,2020-01-01 20:00:00,2020-01-01 21:00:00,1,14.58,709.51,62.47,126
SMBLB35,2020-01-01 21:00:00,2020-01-01 22:00:00,1,19.17,761.28,79.93,114
SMBLB36,2020-01-01 21:00:00,2020-01-01 22:00:00,0,0,0,62.27,114
SMBLB37,2020-01-01 21:00:00,2020-01-01 22:00:00,1,7.04,492.74,88.25,115
SMBLB38,2020-01-01 21:00:00,2020-01-01 22:00:00,1,12.51,786.05,65.32,127
SMBLB39,2020-01-01 22:00:00,2020-01-01 23:00:00,0,0,0,80.59,129
SMBLB40,2020-01-01 22:00:00,2020-01-01 23:00:00,0,0,0,79.39,122
SMBLB41,2020-01-01 22:00:00,2020-01-01 23:00:00,0,0,0,67.11,125
SMBLB42,2020-01-01 22:00:00,2020-01-01 23:00:00,1,10.55,640.86,71.08,122
SMBLB43,2020-01-01 23:00:00,2020-01-02 00:00:00,1,10.5,789.85,60.42,128
SMBLB44,2020-01-01 23:00:00,2020-01-02 00:00:00,1,7.59,714.68,86.45,112
SMBLB45,2020-01-01 23:00:00,2020-01-02 00:00:00,0,0,0,81.96,120
SMBLB46,2020-01-01 23:00:00,2020-01-02 00:00:00,1,6.54,684.37,79.69,118
SMBLB47,2020-01-02 00:00:00,2020-01-02 01:00:00,1,19.59,497.17,61.58,126
SMBLB48,2020-01-02 00:00:00,2020-01-02 01:00:00,1,8.25,713.44,82.48,128
SMBLB49,2020-01-02 00:00:00,2020-01-02 01:00:00,1,13.21,562.37,74.25,120
SMBLB50,2020-01-02 00:00:00,2020-01-02 01:00:00,1,17.65,682.27,86.39,118
SMBLB26,2020-01-02 01:00:00,2020-01-02 02:00:00,0,0,0,82.5,126
SMBLB27,2020-01-02 01:00:00,2020-01-02 02:00:00,1,19.21,663.12,81.56,122
SMBLB28,2020-01-02 01:00:00,2020-01-02 02:00:00,1,8.49,741.0,72.13,110
SMBLB29,2020-01-02 01:00:00,2020-01-02 02:00:00,1,13.12,725.41,63.79,121
SMBLB30,2020-01-02 02:00:00,2020-01-02 03:00:00,0,0,0,75.42,129
SMBLB31,2020-01-02 02:00:00,2020-01-02 03:00:00,1,13.16,345.66,63.78,112
SMBLB32,2020-01-02 02:00:00,2020-01-02 03:00:00,0,0,0,61.21,123
SMBLB33,2020-01-02 02:00:00,2020-01-02 03:00:00,1,11.48,768.32,74.21,118
SMBLB34,2020-01-02 03:00:00,2020-01-02 04:00:00,1,11.42,417.2,80.87,126
SMBLB35,2020-01-02 03:00:00,2020-01-02 04:00:00,1,10.26,562.75,74.43,112
SMBLB36,2020-01-02 03:00:00,2020-01-02 04:00:00,1,17.45,469.6,60.3,115
SMBLB37,2020-01-02 03:00:00,2020-01-02 04:00:00,0,0,0,71.44,114
SMBLB38,2020-01-02 04:00:00,2020-01-02 05:00:00,1,7.86,734.33,68.57,117
SMBLB39,2020-01-02 04:00:00,2020-01-02 05:00:00,0,0,0,61.59,129
SMBLB40,2020-01-02 04:00:00,2020-01-02 05:00:00,1,5.9,424.61,84.83,127
SMBLB41,2020-01-02 04:00:00,2020-01-02 05:00:00,1,17.31,703.03,64.59,118
SMBLB42,2020-01-02 05:00:00,2020-01-02 06:00:00,0,0,0,71.07,114
SMBLB43,2020-01-02 05:00:00,2020-01-02 06:00:00,1,9.08,638.6,61.17,111
SMBLB44,2020-01-02 05:00:00,2020-01-02 06:00:00,1,16.47,653.73,84.7,117
SMBLB45,2020-01-02 05:00:00,2020-01-02 06:00:00,0,0,0,88.01,128
SMBLB46,2020-01-02 06:00:00,2020-01-02 07:00:00,1,10.32,596.71,84.92,113
SMBLB47,2020-01-02 06:00:00,2020-01-02 07:00:00,1,7.24,432.28,87.89,121
SMBLB48,2020-01-02 06:00:00,2020-01-02 07:00:00,1,13.27,336.43,80.69,111
SMBLB49,2020-01-02 06:00:00,2020-01-02 07:00:00,1,13.3,790.88,76.44,118
SMBLB26,2020-01-02 07:00:00,2020-01-02 08:00:00,1,8.58,533.11,85.29,115
SMBLB27,2020-01-02 07:00:00,2020-01-02 08:00:00,0,0,0,74.88,121
SMBLB28,2020-01-02 07:00:00,2020-01-02 08:00:00,1,11.88,666.24,61.08,114
SMBLB50,2020-01-02 07:00:00,2020-01-02 08:00:00,0,0,0,80.51,110
SMBLB29,2020-01-02 08:00:00,2020-01-02 09:00:00,1,7.77,798.38,81.1,129
SMBLB30,2020-01-02 08:00:00,2020-01-02 09:00:00,1,11.4,333.56,81.7,116
SMBLB31,2020-01-02 08:00:00,2020-01-02 09:00:00,1,16.35,607.49,87.83,122
SMBLB32,2020-01-02 08:00:00,2020-01-02 09:00:00,0,0,0,77.61,124
SMBLB33,2020-01-02 09:00:00,2020-01-02 10:00:00,1,10.81,465.11,65.67,114
SMBLB34,2020-01-02 09:00:00,2020-01-02 10:00:00,1,19.86,524.66,76.31,125
SMBLB35,2020-01-02 09:00:00,2020-01-02 10:00:00,0,0,0,84.61,121
SMBLB36,2020-01-02 09:00:00,2020-01-02 10:00:00,1,5.21,687.78,78.51,118
SMBLB37,2020-01-02 10:00:00,2020-01-02 11:00:00,0,0,0,65.25,113
SMBLB38,2020-01-02 10:00:00,2020-01-02 11:00:00,1,12.39,332.7,67.4,122
SMBLB39,2020-01-02 10:00:00,2020-01-02 11:00:00,1,18.8,532.07,66.97,120
SMBLB40,2020-01-02 10:00:00,2020-01-02 11:00:00,0,0,0,71.69,126
SMBLB41,2020-01-02 11:00:00,2020-01-02 12:00:00,1,6.79,573.59,70.88,112
SMBLB42,2020-01-02 11:00:00,2020-01-02 12:00:00,1,17.53,338.51,85.46,117
SMBLB43,2020-01-02 11:00:00,2020-01-02 12:00:00,0,0,0,76.76,124
SMBLB44,2020-01-02 11:00:00,2020-01-02 12:00:00,1,13.16,499.17,86.98,122
SMBLB45,2020-01-02 12:00:00,2020-01-02 13:00:00,1,11.84,313.06,72.62,122
SMBLB46,2020-01-02 12:00:00,2020-01-02 13:00:00,0,0,0,63.32,116
SMBLB47,2020-01-02 12:00:00,2020-01-02 13:00:00,1,17.99,490.33,71.98,121
SMBLB48,2020-01-02 12:00:00,2020-01-02 13:00:00,1,18.69,448.04,71.78,112
SMBLB26,2020-01-02 13:00:00,2020-01-02 14:00:00,1,12.05,391.99,74.38,120
SMBLB27,2020-01-02 13:00:00,2020-01-02 14:00:00,1,14.41,669.21,89.37,114
SMBLB49,2020-01-02 13:00:00,2020-01-02 14:00:00,0,0,0,71.67,110
SMBLB50,2020-01-02 13:00:00,2020-01-02 14:00:00,1,8.27,378.45,64.12,117
SMBLB28,2020-01-02 14:00:00,2020-01-02 15:00:00,1,17.14,337.22,87.18,114
SMBLB29,2020-01-02 14:00:00,2020-01-02 15:00:00,1,6.65,479.3,86.45,126
SMBLB30,2020-01-02 14:00:00,2020-01-02 15:00:00,0,0,0,76.22,116
SMBLB31,2020-01-02 14:00:00,2020-01-02 15:00:00,0,0,0,74.91,120
SMBLB32,2020-01-02 15:00:00,2020-01-02 16:00:00,1,9.27,728.18,82.09,118
SMBLB33,2020-01-02 15:00:00,2020-01-02 16:00:00,1,16.03,449.93,63.31,116
SMBLB34,2020-01-02 15:00:00,2020-01-02 16:00:00,0,0,0,76.21,127
SMBLB35,2020-01-02 15:00:00,2020-01-02 16:00:00,0,0,0,70.34,124
SMBLB36,2020-01-02 16:00:00,2020-01-02 17:00:00,0,0,0,60.64,126
SMBLB37,2020-01-02 16:00:00,2020-01-02 17:00:00,1,5.76,749.94,89.92,117
SMBLB38,2020-01-02 16:00:00,2020-01-02 17:00:00,0,0,0,66.56,129
SMBLB39,2020-01-02 16:00:00,2020-01-02 17:00:00,1,19.27,565.83,84.45,111
SMBLB40,2020-01-02 17:00:00,2020-01-02 18:00:00,1,5.32,505.76,65.52,111
SMBLB41,2020-01-02 17:00:00,2020-01-02 18:00:00,0,0,0,63.84,119
SMBLB42,2020-01-02 17:00:00,2020-01-02 18:00:00,0,0,0,64.19,119
SMBLB43,2020-01-02 17:00:00,2020-01-02 18:00:00,1,18.77,306.31,72.45,126
SMBLB44,2020-01-02 18:00:00,2020-01-02 19:00:00,0,0,0,85.85,116
SMBLB45,2020-01-02 18:00:00,2020-01-02 19:00:00,0,0,0,87.84,124
SMBLB46,2020-01-02 18:00:00,2020-01-02 19:00:00,1,14.22,349.77,65.61,117
SMBLB47,2020-01-02 18:00:00,2020-01-02 19:00:00,1,17.11,482.4,76.65,127
SMBLB26,2020-01-02 19:00:00,2020-01-02 20:00:00,0,0,0,77.39,127
SMBLB48,2020-01-02 19:00:00,2020-01-02 20:00:00,1,6.71,578.49,80.42,114
SMBLB49,2020-01-02 19:00:00,2020-01-02 20:00:00,1,9.42,670.37,65.33,126
SMBLB50,2020-01-02 19:00:00,2020-01-02 20:00:00,1,17.0,440.09,80.1,129
SMBLB27,2020-01-02 20:00:00,2020-01-02 21:00:00,0,0,0,67.8,118
SMBLB28,2020-01-02 20:00:00,2020-01-02 21:00:00,1,13.52,537.15,79.54,111
SMBLB29,2020-01-02 20:00:00,2020-01-02 21:00:00,1,15.2,485.38,69.1,110
SMBLB30,2020-01-02 20:00:00,2020-01-02 21:00:00,1,19.9,783.58,89.05,129
SMBLB31,2020-01-02 21:00:00,2020-01-02 22:00:00,1,13.02,487.31,76.7,124
SMBLB32,2020-01-02 21:00:00,2020-01-02 22:00:00,1,15.16,630.31,80.48,128
SMBLB33,2020-01-02 21:00:00,2020-01-02 22:00:00,1,5.15,429.85,67.31,111
SMBLB34,2020-01-02 21:00:00,2020-01-02 22:00:00,0,0,0,74.44,116
SMBLB35,2020-01-02 22:00:00,2020-01-02 23:00:00,1,15.08,554.03,74.93,119
SMBLB36,2020-01-02 22:00:00,2020-01-02 23:00:00,1,6.6,772.09,84.16,128
SMBLB37,2020-01-02 22:00:00,2020-01-02 23:00:00,1,5.34,773.3,77.16,110
SMBLB38,2020-01-02 22:00:00,2020-01-02 23:00:00,0,0,0,69.48,126
SMBLB39,2020-01-02 23:00:00,2020-01-03 00:00:00,0,0,0,75.67,127
SMBLB40,2020-01-02 23:00:00,2020-01-03 00:00:00,1,11.16,492.6,83.15,122
SMBLB41,2020-01-02 23:00:00,2020-01-03 00:00:00,1,9.23,303.47,71.53,129
SMBLB42,2020-01-02 23:00:00,2020-01-03 00:00:00,0,0,0,62.23,120
SMBLB43,2020-01-03 00:00:00,2020-01-03 01:00:00,0,0,0,86.19,110
SMBLB44,2020-01-03 00:00:00,2020-01-03 01:00:00,1,17.9,711.65,62.11,119
SMBLB45,2020-01-03 00:00:00,2020-01-03 01:00:00,1,17.48,532.77,76.69,121
SMBLB46,2020-01-03 00:00:00,2020-01-03 01:00:00,1,18.9,572.76,80.73,121
SMBLB47,2020-01-03 01:00:00,2020-01-03 02:00:00,1,11.05,429.62,67.91,111
SMBLB48,2020-01-03 01:00:00,2020-01-03 02:00:00,0,0,0,83.17,127
SMBLB49,2020-01-03 01:00:00,2020-01-03 02:00:00,1,18.53,321.42,83.18,120
SMBLB50,2020-01-03 01:00:00,2020-01-03 02:00:00,1,13.36,562.32,65.26,114
SMBLB26,2020-01-03 02:00:00,2020-01-03 03:00:00,1,12.81,420.96,69.73,129
SMBLB27,2020-01-03 02:00:00,2020-01-03 03:00:00,1,16.39,388.42,84.47,125
SMBLB28,2020-01-03 02:00:00,2020-01-03 03:00:00,1,16.64,325.71,69.92,114
SMBLB29,2020-01-03 02:00:00,2020-01-03 03:00:00,0,0,0,71.95,117
SMBLB30,2020-01-03 03:00:00,2020-01-03 04:00:00,1,13.02,712.93,73.28,116
SMBLB31,2020-01-03 03:00:00,2020-01-03 04:00:00,0,0,0,83.66,115
SMBLB32,2020-01-03 03:00:00,2020-01-03 04:00:00,1,15.49,506.12,63.38,113
SMBLB33,2020-01-03 03:00:00,2020-01-03 04:00:00,0,0,0,60.7,115
SMBLB34,2020-01-03 04:00:00,2020-01-03 05:00:00,1,14.99,357.41,85.99,116
SMBLB35,2020-01-03 04:00:00,2020-01-03 05:00:00,1,8.89,595.92,81.2,129
SMBLB36,2020-01-03 04:00:00,2020-01-03 05:00:00,0,0,0,85.07,114
SMBLB37,2020-01-03 04:00:00,2020-01-03 05:00:00,1,8.9,364.14,84.37,118
SMBLB38,2020-01-03 05:00:00,2020-01-03 06:00:00,1,7.21,545.04,65.74,115
SMBLB39,2020-01-03 05:00:00,2020-01-03 06:00:00,1,14.17,777.07,76.21,124
SMBLB40,2020-01-03 05:00:00,2020-01-03 06:00:00,1,7.96,778.05,67.52,124
SMBLB41,2020-01-03 05:00:00,2020-01-03 06:00:00,1,9.2,435.69,71.37,126
SMBLB42,2020-01-03 06:00:00,2020-01-03 07:00:00,1,8.41,598.1,86.98,112
SMBLB43,2020-01-03 06:00:00,2020-01-03 07:00:00,1,18.16,543.89,89.79,129
SMBLB44,2020-01-03 06:00:00,2020-01-03 07:00:00,0,0,0,78.85,128
SMBLB45,2020-01-03 06:00:00,2020-01-03 07:00:00,0,0,0,68.81,123
SMBLB46,2020-01-03 07:00:00,2020-01-03 08:00:00,1,16.74,708.74,61.95,118
SMBLB47,2020-01-03 07:00:00,2020-01-03 08:00:00,1,13.44,767.4,80.84,115
SMBLB48,2020-01-03 07:00:00,2020-01-03 08:00:00,1,6.86,394.1,88.77,127
SMBLB49,2020-01-03 07:00:00,2020-01-03 08:00:00,1,18.15,772.35,83.89,120
SMBLB26,2020-01-03 08:00:00,2020-01-03 09:00:00,1,7.47,499.64,80.92,127
SMBLB27,2020-01-03 08:00:00,2020-01-03 09:00:00,1,5.69,550.71,73.58,126
SMBLB28,2020-01-03 08:00:00,2020-01-03 09:00:00,1,19.0,426.03,77.6,126
SMBLB50,2020-01-03 08:00:00,2020-01-03 09:00:00,0,0,0,62.87,116
SMBLB29,2020-01-03 09:00:00,2020-01-03 10:00:00,0,0,0,68.73,119
SMBLB30,2020-01-03 09:00:00,2020-01-03 10:00:00,1,18.37,472.8,65.23,115
SMBLB31,2020-01-03 09:00:00,2020-01-03 10:00:00,0,0,0,78.85,129
SMBLB32,2020-01-03 09:00:00,2020-01-03 10:00:00,0,0,0,60.71,125
SMBLB33,2020-01-03 10:00:00,2020-01-03 11:00:00,1,7.32,631.14,66.78,115
SMBLB34,2020-01-03 10:00:00,2020-01-03 11:00:00,1,12.58,343.05,89.77,125
SMBLB35,2020-01-03 10:00:00,2020-01-03 11:00:00,0,0,0,80.99,123
SMBLB36,2020-01-03 10:00:00,2020-01-03 11:00:00,0,0,0,84.08,123
SMBLB37,2020-01-03 11:00:00,2020-01-03 12:00:00,1,10.84,419.54,65.55,128
SMBLB38,2020-01-03 11:00:00,2020-01-03 12:00:00,0,0,0,80.98,114
SMBLB39,2020-01-03 11:00:00,2020-01-03 12:00:00,1,18.48,604.31,72.53,113
SMBLB40,2020-01-03 11:00:00,2020-01-03 12:00:00,1,12.08,501.73,75.34,123
SMBLB41,2020-01-03 12:00:00,2020-01-03 13:00:00,1,5.45,798.95,72.88,123
SMBLB42,2020-01-03 12:00:00,2020-01-03 13:00:00,1,6.29,405.23,72.26,127
SMBLB43,2020-01-03 12:00:00,2020-01-03 13:00:00,1,12.8,375.99,85.74,114
SMBLB44,2020-01-03 12:00:00,2020-01-03 13:00:00,1,11.91,358.95,81.32,111
SMBLB45,2020-01-03 13:00:00,2020-01-03 14:00:00,0,0,0,67.55,120
SMBLB46,2020-01-03 13:00:00,2020-01-03 14:00:00,1,8.91,568.75,76.16,128
SMBLB47,2020-01-03 13:00:00,2020-01-03 14:00:00,0,0,0,84.78,118
SMBLB48,2020-01-03 13:00:00,2020-01-03 14:00:00,1,14.17,525.18,86.4,127
SMBLB26,2020-01-03 14:00:00,2020-01-03 15:00:00,1,18.75,613.53,67.45,118
SMBLB27,2020-01-03 14:00:00,2020-01-03 15:00:00,1,11.78,538.82,78.91,125
SMBLB49,2020-01-03 14:00:00,2020-01-03 15:00:00,1,13.94,328.13,60.4,121
SMBLB50,2020-01-03 14:00:00,2020-01-03 15:00:00,0,0,0,87.06,122
SMBLB28,2020-01-03 15:00:00,2020-01-03 16:00:00,0,0,0,67.55,110
SMBLB29,2020-01-03 15:00:00,2020-01-03 16:00:00,1,18.5,360.79,78.9,129
SMBLB30,2020-01-03 15:00:00,2020-01-03 16:00:00,1,19.79,622.61,67.59,113
SMBLB31,2020-01-03 15:00:00,2020-01-03 16:00:00,1,16.2,424.4,60.84,120
SMBLB32,2020-01-03 16:00:00,2020-01-03 17:00:00,0,0,0,63.09,125
SMBLB33,2020-01-03 16:00:00,2020-01-03 17:00:00,0,0,0,74.74,124
SMBLB34,2020-01-03 16:00:00,2020-01-03 17:00:00,0,0,0,86.22,127
SMBLB35,2020-01-03 16:00:00,2020-01-03 17:00:00,1,15.13,676.04,70.74,122
SMBLB36,2020-01-03 17:00:00,2020-01-03 18:00:00,1,8.05,618.53,70.5,118
SMBLB37,2020-01-03 17:00:00,2020-01-03 18:00:00,1,16.28,743.53,85.81,116
SMBLB38,2020-01-03 17:00:00,2020-01-03 18:00:00,1,19.9,612.18,73.9,116
SMBLB39,2020-01-03 17:00:00,2020-01-03 18:00:00,0,0,0,83.44,125
SMBLB40,2020-01-03 18:00:00,2020-01-03 19:00:00,1,14.55,603.99,61.8,119
SMBLB41,2020-01-03 18:00:00,2020-01-03 19:00:00,1,7.87,496.44,83.65,126
SMBLB42,2020-01-03 18:00:00,2020-01-03 19:00:00,1,13.45,709.47,87.92,129
SMBLB43,2020-01-03 18:00:00,2020-01-03 19:00:00,1,8.77,678.15,78.03,120
SMBLB44,2020-01-03 19:00:00,2020-01-03 20:00:00,1,5.03,571.82,66.33,124
SMBLB45,2020-01-03 19:00:00,2020-01-03 20:00:00,0,0,0,65.67,125
SMBLB46,2020-01-03 19:00:00,2020-01-03 20:00:00,1,12.91,511.31,67.05,127
SMBLB47,2020-01-03 19:00:00,2020-01-03 20:00:00,0,0,0,87.88,129
SMBLB26,2020-01-03 20:00:00,2020-01-03 21:00:00,0,0,0,80.29,122
SMBLB48,2020-01-03 20:00:00,2020-01-03 21:00:00,1,9.14,315.03,85.4,116
SMBLB49,2020-01-03 20:00:00,2020-01-03 21:00:00,1,11.91,598.14,88.49,123
SMBLB50,2020-01-03 20:00:00,2020-01-03 21:00:00,0,0,0,84.08,116
SMBLB27,2020-01-03 21:00:00,2020-01-03 22:00:00,0,0,0,87.63,113
SMBLB28,2020-01-03 21:00:00,2020-01-03 22:00:00,1,8.0,552.63,60.63,125
SMBLB29,2020-01-03 21:00:00,2020-01-03 22:00:00,0,0,0,74.47,111
SMBLB30,2020-01-03 21:00:00,2020-01-03 22:00:00,1,10.53,713.27,64.26,122
SMBLB31,2020-01-03 22:00:00,2020-01-03 23:00:00,1,9.83,369.47,66.56,121
SMBLB32,2020-01-03 22:00:00,2020-01-03 23:00:00,0,0,0,63.84,111
SMBLB33,2020-01-03 22:00:00,2020-01-03 23:00:00,1,12.98,466.22,76.48,117
SMBLB34,2020-01-03 22:00:00,2020-01-03 23:00:00,0,0,0,86.17,117
SMBLB35,2020-01-03 23:00:00,2020-01-04 00:00:00,1,18.38,405.18,64.11,122
SMBLB36,2020-01-03 23:00:00,2020-01-04 00:00:00,1,19.89,480.35,63.97,120
SMBLB37,2020-01-03 23:00:00,2020-01-04 00:00:00,1,12.89,792.97,79.34,115
SMBLB38,2020-01-03 23:00:00,2020-01-04 00:00:00,0,0,0,70.58,113
SMBLB39,2020-01-04 00:00:00,2020-01-04 01:00:00,1,15.48,528.16,80.61,119
SMBLB40,2020-01-04 00:00:00,2020-01-04 01:00:00,0,0,0,77.98,127
SMBLB41,2020-01-04 00:00:00,2020-01-04 01:00:00,0,0,0,80.29,114
SMBLB42,2020-01-04 00:00:00,2020-01-04 01:00:00,1,6.57,335.9,76.58,126
