SN,timestamp,end,Status,Watts,Lumens,Temp,Voltage
SMBLB51,2020-01-17 19:00:00,2020-01-17 20:00:00,1,11.0,746.2,69.86,128
SMBLB51,2020-01-18 01:00:00,2020-01-18 02:00:00,1,18.44,369.64,80.68,128
SMBLB51,2020-01-18 07:00:00,2020-01-18 08:00:00,1,13.65,723.13,61.2,122
SMBLB51,2020-01-18 13:00:00,2020-01-18 14:00:00,1,9.11,787.96,78.96,124
SMBLB51,2020-01-18 19:00:00,2020-01-18 20:00:00,1,16.5,781.05,81.42,123
SMBLB51,2020-01-19 01:00:00,2020-01-19 02:00:00,1,18.75,656.79,61.06,126
SMBLB51,2020-01-19 07:00:00,2020-01-19 08:00:00,1,18.09,504.19,68.89,125
SMBLB51,2020-01-19 13:00:00,2020-01-19 14:00:00,1,16.67,668.56,62.07,127
SMBLB51,2020-01-19 19:00:00,2020-01-19 20:00:00,1,18.01,683.83,68.26,126
SMBLB51,2020-01-20 01:00:00,2020-01-20 02:00:00,1,10.93,337.1,71.38,121
SMBLB51,2020-01-20 07:00:00,2020-01-20 08:00:00,1,7.5,335.14,80.58,112
SMBLB51,2020-01-20 13:00:00,2020-01-20 14:00:00,1,18.31,362.13,85.37,123
SMBLB51,2020-01-20 19:00:00,2020-01-20 20:00:00,1,10.3,507.28,62.54,129
SMBLB51,2020-01-21 01:00:00,2020-01-21 02:00:00,1,7.87,503.89,73.53,116
SMBLB51,2020-01-21 07:00:00,2020-01-21 08:00:00,1,14.0,309.55,68.0,128
SMBLB51,2020-01-21 13:00:00,2020-01-21 14:00:00,1,16.36,591.34,74.67,114
SMBLB51,2020-01-21 19:00:00,2020-01-21 20:00:00,1,16.3,776.96,73.5,124
SMBLB51,2020-01-22 01:00:00,2020-01-22 02:00:00,1,16.47,357.48,84.15,125
SMBLB51,2020-01-22 07:00:00,2020-01-22 08:00:00,1,14.38,396.83,65.29,120
SMBLB51,2020-01-22 13:00:00,2020-01-22 14:00:00,1,11.08,599.96,70.2,120
SMBLB51,2020-01-22 19:00:00,2020-01-22 20:00:00,1,9.87,349.72,64.26,114
SMBLB51,2020-01-23 01:00:00,2020-01-23 02:00:00,1,13.26,329.1,83.46,122
SMBLB51,2020-01-23 07:00:00,2020-01-23 08:00:00,1,6.38,753.25,86.3,123
SMBLB51,2020-01-23 13:00:00,2020-01-23 14:00:00,1,11.66,571.52,64.3,112
SMBLB51,2020-01-23 19:00:00,2020-01-23 20:00:00,1,15.25,663.17,68.79,115
SMBLB51,2020-01-24 01:00:00,2020-01-24 02:00:00,1,6.1,539.16,70.47,115
SMBLB51,2020-01-24 07:00:00,2020-01-24 08:00:00,1,8.71,706.35,71.43,126
SMBLB51,2020-01-24 13:00:00,2020-01-24 14:00:00,1,18.0,617.1,60.71,122
SMBLB51,2020-01-24 19:00:00,2020-01-24 20:00:00,1,13.19,515.21,63.8,120
SMBLB51,2020-01-25 01:00:00,2020-01-25 02:00:00,1,13.3,458.06,76.04,116
SMBLB51,2020-01-25 07:00:00,2020-01-25 08:00:00,1,19.75,643.78,79.76,121
SMBLB51,2020-01-25 13:00:00,2020-01-25 14:00:00,1,16.71,430.16,79.93,118
SMBLB51,2020-01-25 19:00:00,2020-01-25 20:00:00,1,5.76,379.33,72.39,125
SMBLB51,2020-01-26 01:00:00,2020-01-26 02:00:00,1,16.07,517.88,60.77,127
SMBLB51,2020-01-26 07:00:00,2020-01-26 08:00:00,1,15.01,775.12,67.19,117
SMBLB51,2020-01-26 13:00:00,2020-01-26 14:00:00,1,7.1,789.24,64.48,121
SMBLB51,2020-01-26 19:00:00,2020-01-26 20:00:00,1,15.76,623.04,76.55,127
SMBLB51,2020-01-27 01:00:00,2020-01-27 02:00:00,1,13.27,716.73,72.18,112
SMBLB51,2020-01-27 07:00:00,2020-01-27 08:00:00,1,9.82,666.98,88.49,125
SMBLB51,2020-01-27 13:00:00,2020-01-27 14:00:00,1,11.04,327.13,63.08,128
SMBLB51,2020-01-27 19:00:00,2020-01-27 20:00:00,1,14.37,354.4,61.26,117
SMBLB51,2020-01-28 01:00:00,2020-01-28 02:00:00,1,8.12,508.11,86.7,128
SMBLB51,2020-01-28 07:00:00,2020-01-28 08:00:00,1,10.37,658.47,60.1,119
SMBLB51,2020-01-28 13:00:00,2020-01-28 14:00:00,1,16.49,720.63,78.09,117
SMBLB51,2020-01-28 19:00:00,2020-01-28 20:00:00,1,16.48,410.81,88.36,117
SMBLB51,2020-01-29 01:00:00,2020-01-29 02:00:00,1,12.89,531.2,62.21,124
SMBLB51,2020-01-29 07:00:00,2020-01-29 08:00:00,1,10.05,494.58,82.78,121
SMBLB51,2020-01-29 13:00:00,2020-01-29 14:00:00,1,14.72,511.25,74.45,122
SMBLB51,2020-01-29 19:00:00,2020-01-29 20:00:00,1,9.53,519.15,84.3,114
SMBLB51,2020-01-30 01:00:00,2020-01-30 02:00:00,1,19.77,758.07,73.56,113
SMBLB51,2020-01-30 07:00:00,2020-01-30 08:00:00,1,16.3,619.22,88.8,123
SMBLB51,2020-01-30 13:00:00,2020-01-30 14:00:00,1,10.4,741.54,62.1,110
SMBLB51,2020-01-30 19:00:00,2020-01-30 20:00:00,1,15.94,509.9,73.85,118
SMBLB51,2020-01-31 01:00:00,2020-01-31 02:00:00,1,8.96,457.34,63.57,116
SMBLB51,2020-01-31 07:00:00,2020-01-31 08:00:00,1,5.96,797.29,60.61,128
SMBLB51,2020-01-31 13:00:00,2020-01-31 14:00:00,1,5.65,319.41,76.86,112
SMBLB51,2020-01-31 19:00:00,2020-01-31 20:00:00,1,14.52,495.54,82.63,128
SMBLB51,2020-02-01 01:00:00,2020-02-01 02:00:00,1,8.86,753.4,78.24,123
SMBLB51,2020-02-01 07:00:00,2020-02-01 08:00:00,1,15.16,730.76,86.16,125
SMBLB51,2020-02-01 13:00:00,2020-02-01 14:00:00,1,10.27,675.05,84.64,114
SMBLB51,2020-02-01 19:00:00,2020-02-01 20:00:00,1,9.52,718.98,60.96,110
SMBLB51,2020-02-02 01:00:00,2020-02-02 02:00:00,1,15.9,695.78,86.61,126
SMBLB51,2020-02-02 07:00:00,2020-02-02 08:00:00,1,15.91,759.29,73.73,118
SMBLB51,2020-02-02 13:00:00,2020-02-02 14:00:00,1,10.01,495.83,72.64,110
SMBLB51,2020-02-02 19:00:00,2020-02-02 20:00:00,1,18.22,694.86,85.94,119
SMBLB51,2020-02-03 01:00:00,2020-02-03 02:00:00,1,18.45,669.19,62.71,120
SMBLB51,2020-02-03 07:00:00,2020-02-03 08:00:00,1,12.28,687.11,60.68,111
SMBLB51,2020-02-03 13:00:00,2020-02-03 14:00:00,1,7.89,659.1,73.46,113
SMBLB51,2020-02-03 19:00:00,2020-02-03 20:00:00,1,18.41,650.07,60.41,111
SMBLB51,2020-02-04 01:00:00,2020-02-04 02:00:00,1,5.93,325.76,71.14,115
SMBLB51,2020-02-04 07:00:00,2020-02-04 08:00:00,1,8.14,680.41,88.61,126
SMBLB51,2020-02-04 13:00:00,2020-02-04 14:00:00,1,14.34,328.68,86.95,125
SMBLB51,2020-02-04 19:00:00,2020-02-04 20:00:00,1,18.84,745.18,60.43,121
SMBLB51,2020-02-05 01:00:00,2020-02-05 02:00:00,1,11.85,796.62,66.87,113
SMBLB51,2020-02-05 07:00:00,2020-02-05 08:00:00,1,8.56,518.91,66.71,124
SMBLB51,2020-02-05 13:00:00,2020-02-05 14:00:00,1,9.57,671.76,65.82,123
SMBLB51,2020-02-05 19:00:00,2020-02-05 20:00:00,1,12.6,766.47,68.88,113
SMBLB51,2020-02-06 01:00:00,2020-02-06 02:00:00,1,7.98,451.67,82.65,117
SMBLB51,2020-02-06 07:00:00,2020-02-06 08:00:00,1,9.55,482.86,70.06,124
SMBLB51,2020-02-06 13:00:00,2020-02-06 14:00:00,1,12.15,418.81,70.51,112
SMBLB51,2020-02-06 19:00:00,2020-02-06 20:00:00,1,19.54,352.48,66.58,110
SMBLB51,2020-02-07 01:00:00,2020-02-07 02:00:00,1,17.04,442.87,60.76,110
SMBLB51,2020-02-07 07:00:00,2020-02-07 08:00:00,1,16.25,528.66,78.7,123
SMBLB51,2020-02-07 13:00:00,2020-02-07 14:00:00,1,19.4,479.82,67.32,123
SMBLB51,2020-02-07 19:00:00,2020-02-07 20:00:00,1,14.88,417.92,65.91,113
SMBLB51,2020-02-08 01:00:00,2020-02-08 02:00:00,1,17.63,624.58,77.4,111
SMBLB51,2020-02-08 07:00:00,2020-02-08 08:00:00,1,15.98,362.3,63.38,120
SMBLB51,2020-02-08 13:00:00,2020-02-08 14:00:00,1,9.61,397.55,75.03,112
SMBLB51,2020-02-08 19:00:00,2020-02-08 20:00:00,1,8.71,469.62,80.32,121
SMBLB51,2020-02-09 01:00:00,2020-02-09 02:00:00,1,7.55,784.4,74.78,114
SMBLB51,2020-02-09 07:00:00,2020-02-09 08:00:00,1,8.42,359.27,62.42,127
SMBLB51,2020-02-09 13:00:00,2020-02-09 14:00:00,1,12.3,481.18,81.91,112
SMBLB51,2020-02-09 19:00:00,2020-02-09 20:00:00,1,9.12,394.51,83.8,123
SMBLB51,2020-02-10 01:00:00,2020-02-10 02:00:00,1,16.98,567.29,75.87,127
SMBLB51,2020-02-10 07:00:00,2020-02-10 08:00:00,1,9.19,340.98,73.19,122
SMBLB51,2020-02-10 13:00:00,2020-02-10 14:00:00,1,12.31,655.41,67.89,117
SMBLB51,2020-02-10 19:00:00,2020-02-10 20:00:00,1,19.65,739.26,71.17,116
SMBLB51,2020-02-11 01:00:00,2020-02-11 02:00:00,1,10.76,689.94,70.63,112
SMBLB51,2020-02-11 07:00:00,2020-02-11 08:00:00,1,16.58,787.69,71.57,114
SMBLB51,2020-02-11 13:00:00,2020-02-11 14:00:00,1,18.76,646.17,81.44,125
SMBLB51,2020-02-11 19:00:00,2020-02-11 20:00:00,1,7.91,747.32,79.78,128
SMBLB51,2020-02-12 01:00:00,2020-02-12 02:00:00,1,15.26,513.72,60.35,121
SMBLB51,2020-02-12 07:00:00,2020-02-12 08:00:00,1,13.07,627.36,68.54,122
SMBLB51,2020-02-12 13:00:00,2020-02-12 14:00:00,1,9.87,504.05,71.85,127
SMBLB51,2020-02-12 19:00:00,2020-02-12 20:00:00,1,17.28,450.53,85.2,115
SMBLB51,2020-02-13 01:00:00,2020-02-13 02:00:00,1,11.39,477.73,62.68,110
SMBLB51,2020-02-13 07:00:00,2020-02-13 08:00:00,1,10.18,437.48,83.83,124
SMBLB51,2020-02-13 13:00:00,2020-02-13 14:00:00,1,17.44,711.58,79.86,112
SMBLB51,2020-02-13 19:00:00,2020-02-13 20:00:00,1,14.12,624.47,88.8,110
SMBLB51,2020-02-14 01:00:00,2020-02-14 02:00:00,1,6.52,396.85,66.09,126
SMBLB51,2020-02-14 07:00:00,2020-02-14 08:00:00,1,16.98,436.55,73.92,113
SMBLB51,2020-02-14 13:00:00,2020-02-14 14:00:00,1,17.05,485.58,71.39,110
SMBLB51,2020-02-14 19:00:00,2020-02-14 20:00:00,1,6.33,358.49,81.82,118
SMBLB51,2020-02-15 02:00:00,2020-02-15 03:00:00,1,14.24,756.94,79.03,127
SMBLB51,2020-02-15 08:00:00,2020-02-15 09:00:00,1,8.38,389.07,63.67,121
SMBLB51,2020-02-15 14:00:00,2020-02-15 15:00:00,1,7.38,605.33,68.54,116
SMBLB51,2020-02-15 20:00:00,2020-02-15 21:00:00,1,5.4,357.43,77.12,129
SMBLB51,2020-02-16 02:00:00,2020-02-16 03:00:00,1,14.54,701.6,77.92,122
SMBLB51,2020-02-16 08:00:00,2020-02-16 09:00:00,1,16.53,407.62,63.89,112
SMBLB51,2020-02-16 14:00:00,2020-02-16 15:00:00,1,13.47,671.72,84.2,110
SMBLB51,2020-02-16 20:00:00,2020-02-16 21:00:00,1,6.5,607.64,89.28,111
SMBLB51,2020-02-17 02:00:00,2020-02-17 03:00:00,1,19.44,679.58,65.87,114
SMBLB51,2020-02-17 08:00:00,2020-02-17 09:00:00,1,10.11,573.96,63.57,118
SMBLB51,2020-02-17 14:00:00,2020-02-17 15:00:00,1,15.39,765.19,69.94,126
SMBLB51,2020-02-17 20:00:00,2020-02-17 21:00:00,1,7.9,351.66,84.31,129
SMBLB51,2020-02-18 02:00:00,2020-02-18 03:00:00,1,16.32,474.2,72.32,120
SMBLB51,2020-02-18 08:00:00,2020-02-18 09:00:00,1,18.99,356.13,83.06,121
SMBLB51,2020-02-18 14:00:00,2020-02-18 15:00:00,1,15.13,633.46,83.99,122
SMBLB51,2020-02-18 20:00:00,2020-02-18 21:00:00,1,12.3,602.97,60.05,122
SMBLB51,2020-02-19 02:00:00,2020-02-19 03:00:00,1,10.97,310.21,62.54,118
SMBLB51,2020-02-19 08:00:00,2020-02-19 09:00:00,1,16.78,701.18,72.8,126
SMBLB51,2020-02-19 14:00:00,2020-02-19 15:00:00,1,7.89,508.08,83.86,114
SMBLB51,2020-02-19 20:00:00,2020-02-19 21:00:00,1,17.97,579.62,62.19,112
SMBLB51,2020-02-20 02:00:00,2020-02-20 03:00:00,1,5.87,665.32,77.34,118
SMBLB51,2020-02-20 08:00:00,2020-02-20 09:00:00,1,6.23,686.07,68.23,118
SMBLB51,2020-02-20 14:00:00,2020-02-20 15:00:00,1,16.63,663.91,66.62,115
SMBLB51,2020-02-20 20:00:00,2020-02-20 21:00:00,1,11.26,781.05,79.28,118
SMBLB51,2020-02-21 02:00:00,2020-02-21 03:00:00,1,5.63,463.85,70.54,120
SMBLB51,2020-02-21 08:00:00,2020-02-21 09:00:00,1,19.93,439.81,82.77,121
SMBLB51,2020-02-21 14:00:00,2020-02-21 15:00:00,1,15.76,487.31,64.72,128
SMBLB51,2020-02-21 20:00:00,2020-02-21 21:00:00,1,19.14,790.0,82.43,121
SMBLB51,2020-02-22 02:00:00,2020-02-22 03:00:00,1,7.32,382.23,70.93,111
SMBLB51,2020-02-22 08:00:00,2020-02-22 09:00:00,1,6.42,426.79,87.92,126
SMBLB51,2020-02-22 14:00:00,2020-02-22 15:00:00,1,16.5,495.63,64.51,115
SMBLB51,2020-02-22 20:00:00,2020-02-22 21:00:00,1,16.8,426.95,83.65,116
SMBLB51,2020-02-23 02:00:00,2020-02-23 03:00:00,1,17.81,317.75,68.73,121
SMBLB51,2020-02-23 08:00:00,2020-02-23 09:00:00,1,15.21,340.64,70.51,112
SMBLB51,2020-02-23 14:00:00,2020-02-23 15:00:00,1,14.7,475.51,62.74,128
SMBLB51,2020-02-23 20:00:00,2020-02-23 21:00:00,1,16.88,426.54,62.37,126
SMBLB51,2020-02-24 02:00:00,2020-02-24 03:00:00,1,7.2,477.6,71.82,129
SMBLB51,2020-02-24 08:00:00,2020-02-24 09:00:00,1,11.82,548.83,69.4,121
SMBLB51,2020-02-24 14:00:00,2020-02-24 15:00:00,1,16.76,659.62,76.26,123
SMBLB51,2020-02-24 20:00:00,2020-02-24 21:00:00,1,17.49,397.04,76.53,110
SMBLB51,2020-02-25 02:00:00,2020-02-25 03:00:00,1,6.6,477.86,84.18,122
SMBLB51,2020-02-25 08:00:00,2020-02-25 09:00:00,1,14.2,444.43,61.37,128
SMBLB51,2020-02-25 14:00:00,2020-02-25 15:00:00,1,9.09,790.46,62.82,123
SMBLB51,2020-02-25 20:00:00,2020-02-25 21:00:00,1,12.37,647.8,60.85,117
SMBLB51,2020-02-26 02:00:00,2020-02-26 03:00:00,1,14.57,374.74,65.72,111
SMBLB51,2020-02-26 08:00:00,2020-02-26 09:00:00,1,8.69,740.5,79.01,111
SMBLB51,2020-02-26 14:00:00,2020-02-26 15:00:00,1,12.29,536.0,69.81,115
SMBLB51,2020-02-26 20:00:00,2020-02-26 21:00:00,1,5.85,341.27,85.19,115
SMBLB51,2020-02-27 02:00:00,2020-02-27 03:00:00,1,10.44,337.46,73.72,115
SMBLB51,2020-02-27 08:00:00,2020-02-27 09:00:00,1,19.26,439.03,77.98,123
SMBLB51,2020-02-27 14:00:00,2020-02-27 15:00:00,1,12.54,694.28,80.16,115
SMBLB51,2020-02-27 20:00:00,2020-02-27 21:00:00,1,5.99,426.56,73.58,119
SMBLB51,2020-02-28 02:00:00,2020-02-28 03:00:00,1,18.59,559.01,80.26,124
SMBLB51,2020-02-28 08:00:00,2020-02-28 09:00:00,1,18.67,382.16,73.94,123
SMBLB51,2020-02-28 14:00:00,2020-02-28 15:00:00,1,5.63,511.68,83.13,126
SMBLB51,2020-02-28 20:00:00,2020-02-28 21:00:00,1,7.43,617.91,65.07,110
SMBLB51,2020-02-29 02:00:00,2020-02-29 03:00:00,1,16.6,402.88,64.35,126
SMBLB51,2020-02-29 08:00:00,2020-02-29 09:00:00,1,14.47,544.1,86.84,117
SMBLB51,2020-02-29 14:00:00,2020-02-29 15:00:00,1,8.53,469.76,72.45,117
SMBLB51,2020-02-29 20:00:00,2020-02-29 21:00:00,1,8.21,586.07,80.64,119
SMBLB51,2020-03-01 02:00:00,2020-03-01 03:00:00,1,14.43,686.05,87.4,126
SMBLB51,2020-03-01 08:00:00,2020-03-01 09:00:00,1,15.56,719.1,79.47,122
SMBLB51,2020-03-01 14:00:00,2020-03-01 15:00:00,1,8.98,502.57,61.64,123
SMBLB51,2020-03-01 20:00:00,2020-03-01 21:00:00,1,14.81,689.08,67.04,126
SMBLB51,2020-03-02 02:00:00,2020-03-02 03:00:00,1,8.08,609.69,86.8,110
SMBLB51,2020-03-02 08:00:00,2020-03-02 09:00:00,1,18.33,780.89,64.06,119
SMBLB51,2020-03-02 14:00:00,2020-03-02 15:00:00,1,13.98,646.94,64.01,125
SMBLB51,2020-03-02 20:00:00,2020-03-02 21:00:00,1,15.87,581.73,85.04,119
SMBLB51,2020-03-03 02:00:00,2020-03-03 03:00:00,1,9.4,439.88,74.45,112
SMBLB51,2020-03-03 08:00:00,2020-03-03 09:00:00,1,8.81,473.28,74.66,125
SMBLB51,2020-03-03 14:00:00,2020-03-03 15:00:00,1,19.83,374.68,88.17,117
SMBLB51,2020-03-03 20:00:00,2020-03-03 21:00:00,1,12.56,747.24,65.58,129
SMBLB51,2020-03-04 02:00:00,2020-03-04 03:00:00,1,5.44,410.88,61.48,115
SMBLB51,2020-03-04 08:00:00,2020-03-04 09:00:00,1,8.42,337.57,88.8,127
SMBLB51,2020-03-04 14:00:00,2020-03-04 15:00:00,1,14.25,640.3,88.56,125
SMBLB51,2020-03-04 20:00:00,2020-03-04 21:00:00,1,9.65,627.03,83.87,115
SMBLB51,2020-03-05 02:00:00,2020-03-05 03:00:00,1,6.96,460.42,60.17,125
SMBLB51,2020-03-05 08:00:00,2020-03-05 09:00:00,1,12.7,586.38,71.29,113
SMBLB51,2020-03-05 14:00:00,2020-03-05 15:00:00,1,17.05,327.09,76.12,129
SMBLB51,2020-03-05 20:00:00,2020-03-05 21:00:00,1,13.25,412.33,77.47,122
SMBLB51,2020-03-06 02:00:00,2020-03-06 03:00:00,1,5.39,708.0,75.87,122
SMBLB51,2020-03-06 08:00:00,2020-03-06 09:00:00,1,18.06,590.12,71.22,111
SMBLB51,2020-03-06 14:00:00,2020-03-06 15:00:00,1,6.9,481.4,68.58,113
SMBLB51,2020-03-06 20:00:00,2020-03-06 21:00:00,1,10.19,550.85,75.25,120
SMBLB51,2020-03-07 02:00:00,2020-03-07 03:00:00,1,16.2,711.3,71.36,123
SMBLB51,2020-03-07 08:00:00,2020-03-07 09:00:00,1,14.26,738.82,65.59,119
SMBLB51,2020-03-07 14:00:00,2020-03-07 15:00:00,1,16.78,531.56,73.18,118
SMBLB51,2020-03-07 20:00:00,2020-03-07 21:00:00,1,8.11,626.57,69.41,111
SMBLB51,2020-03-08 02:00:00,2020-03-08 03:00:00,1,18.61,758.99,76.03,119
SMBLB51,2020-03-08 08:00:00,2020-03-08 09:00:00,1,5.78,577.87,86.85,123
SMBLB51,2020-03-08 14:00:00,2020-03-08 15:00:00,1,8.82,681.09,74.73,128
SMBLB51,2020-03-08 20:00:00,2020-03-08 21:00:00,1,8.91,615.78,88.45,119
SMBLB51,2020-03-09 02:00:00,2020-03-09 03:00:00,1,8.95,665.08,71.02,121
SMBLB51,2020-03-09 08:00:00,2020-03-09 09:00:00,1,16.24,451.71,80.08,116
SMBLB51,2020-03-09 14:00:00,2020-03-09 15:00:00,1,5.76,504.05,65.69,126
SMBLB51,2020-03-09 20:00:00,2020-03-09 21:00:00,1,7.24,540.5,60.82,125
SMBLB51,2020-03-10 02:00:00,2020-03-10 03:00:00,1,6.15,493.79,87.54,124
SMBLB51,2020-03-10 08:00:00,2020-03-10 09:00:00,1,6.61,477.02,89.71,122
SMBLB51,2020-03-10 14:00:00,2020-03-10 15:00:00,1,7.47,794.22,79.82,127
SMBLB51,2020-03-10 20:00:00,2020-03-10 21:00:00,1,13.69,361.26,86.09,122
SMBLB51,2020-03-11 02:00:00,2020-03-11 03:00:00,1,5.78,563.77,80.22,113
SMBLB51,2020-03-11 08:00:00,2020-03-11 09:00:00,1,7.58,619.78,69.3,116
SMBLB51,2020-03-11 14:00:00,2020-03-11 15:00:00,1,15.22,763.92,67.04,125
SMBLB51,2020-03-11 20:00:00,2020-03-11 21:00:00,1,11.91,473.55,79.19,128
