SN,timestamp,end,Status,Watts,Lumens,Temp,Voltage
SMBLB76,2020-01-28 01:00:00,2020-01-28 02:00:00,1,11.51,712.65,87.09,123
SMBLB76,2020-01-28 07:00:00,2020-01-28 08:00:00,1,19.58,628.51,79.29,124
SMBLB76,2020-01-28 13:00:00,2020-01-28 14:00:00,1,9.07,737.11,75.78,115
SMBLB76,2020-01-28 19:00:00,2020-01-28 20:00:00,1,6.83,439.04,75.8,112
SMBLB76,2020-01-29 01:00:00,2020-01-29 02:00:00,1,9.56,403.0,72.48,110
SMBLB76,2020-01-29 07:00:00,2020-01-29 08:00:00,1,17.83,599.91,63.72,121
SMBLB76,2020-01-29 13:00:00,2020-01-29 14:00:00,1,7.44,584.66,70.11,119
SMBLB76,2020-01-29 19:00:00,2020-01-29 20:00:00,1,9.69,758.93,63.37,123
SMBLB76,2020-01-30 01:00:00,2020-01-30 02:00:00,1,16.17,702.69,89.67,115
SMBLB76,2020-01-30 07:00:00,2020-01-30 08:00:00,1,10.69,748.03,62.95,128
SMBLB76,2020-01-30 13:00:00,2020-01-30 14:00:00,1,16.3,694.14,88.32,118
SMBLB76,2020-01-30 19:00:00,2020-01-30 20:00:00,1,12.7,355.77,85.32,126
SMBLB76,2020-01-31 01:00:00,2020-01-31 02:00:00,1,19.6,634.6,66.76,124
SMBLB76,2020-01-31 07:00:00,2020-01-31 08:00:00,1,7.19,574.1,67.89,127
SMBLB76,2020-01-31 13:00:00,2020-01-31 14:00:00,1,10.92,464.2,80.91,128
SMBLB76,2020-01-31 19:00:00,2020-01-31 20:00:00,1,7.35,792.6,64.48,110
SMBLB76,2020-02-01 01:00:00,2020-02-01 02:00:00,1,9.95,425.7,81.87,127
SMBLB76,2020-02-01 07:00:00,2020-02-01 08:00:00,1,8.83,553.99,83.36,124
SMBLB76,2020-02-01 13:00:00,2020-02-01 14:00:00,1,19.23,624.23,60.71,121
SMBLB76,2020-02-01 19:00:00,2020-02-01 20:00:00,1,12.32,748.25,84.68,116
SMBLB76,2020-02-02 01:00:00,2020-02-02 02:00:00,1,13.29,706.64,85.31,120
SMBLB76,2020-02-02 07:00:00,2020-02-02 08:00:00,1,11.98,336.75,61.51,129
SMBLB76,2020-02-02 13:00:00,2020-02-02 14:00:00,1,7.82,481.68,66.02,112
SMBLB76,2020-02-02 19:00:00,2020-02-02 20:00:00,1,13.85,791.56,83.81,118
SMBLB76,2020-02-03 01:00:00,2020-02-03 02:00:00,1,12.23,356.0,88.14,115
SMBLB76,2020-02-03 07:00:00,2020-02-03 08:00:00,1,7.57,710.27,86.43,117
SMBLB76,2020-02-03 13:00:00,2020-02-03 14:00:00,1,11.21,389.12,61.18,112
SMBLB76,2020-02-03 19:00:00,2020-02-03 20:00:00,1,14.68,499.97,66.24,117
SMBLB76,2020-02-04 01:00:00,2020-02-04 02:00:00,1,19.18,496.62,81.86,123
SMBLB76,2020-02-04 07:00:00,2020-02-04 08:00:00,1,13.1,357.62,76.98,124
SMBLB76,2020-02-04 13:00:00,2020-02-04 14:00:00,1,8.16,637.1,60.78,113
SMBLB76,2020-02-04 19:00:00,2020-02-04 20:00:00,1,12.49,394.07,88.16,129
SMBLB76,2020-02-05 01:00:00,2020-02-05 02:00:00,1,16.21,764.38,83.78,117
SMBLB76,2020-02-05 07:00:00,2020-02-05 08:00:00,1,6.79,438.07,61.34,121
SMBLB76,2020-02-05 13:00:00,2020-02-05 14:00:00,1,5.21,521.63,82.21,121
SMBLB76,2020-02-05 19:00:00,2020-02-05 20:00:00,1,7.06,452.38,61.17,124
SMBLB76,2020-02-06 01:00:00,2020-02-06 02:00:00,1,5.15,581.22,77.49,117
SMBLB76,2020-02-06 07:00:00,2020-02-06 08:00:00,1,16.4,574.17,81.47,114
SMBLB76,2020-02-06 13:00:00,2020-02-06 14:00:00,1,8.76,701.84,71.37,113
SMBLB76,2020-02-06 19:00:00,2020-02-06 20:00:00,1,18.71,723.52,60.68,129
SMBLB76,2020-02-07 01:00:00,2020-02-07 02:00:00,1,14.18,550.22,80.33,110
SMBLB76,2020-02-07 07:00:00,2020-02-07 08:00:00,1,17.36,594.77,81.33,124
SMBLB76,2020-02-07 13:00:00,2020-02-07 14:00:00,1,13.79,371.1,65.16,123
SMBLB76,2020-02-07 19:00:00,2020-02-07 20:00:00,1,16.45,391.26,78.72,111
SMBLB76,2020-02-08 01:00:00,2020-02-08 02:00:00,1,5.6,657.16,77.27,123
SMBLB76,2020-02-08 07:00:00,2020-02-08 08:00:00,1,12.47,680.36,82.93,115
SMBLB76,2020-02-08 13:00:00,2020-02-08 14:00:00,1,8.88,357.33,79.44,111
SMBLB76,2020-02-08 19:00:00,2020-02-08 20:00:00,1,19.84,645.56,68.11,122
SMBLB76,2020-02-09 01:00:00,2020-02-09 02:00:00,1,9.71,544.32,75.78,125
SMBLB76,2020-02-09 07:00:00,2020-02-09 08:00:00,1,5.68,556.56,74.65,127
SMBLB76,2020-02-09 13:00:00,2020-02-09 14:00:00,1,6.29,421.77,71.54,125
SMBLB76,2020-02-09 19:00:00,2020-02-09 20:00:00,1,9.79,485.6,89.22,129
SMBLB76,2020-02-10 01:00:00,2020-02-10 02:00:00,1,12.96,372.45,62.9,127
SMBLB76,2020-02-10 07:00:00,2020-02-10 08:00:00,1,7.12,377.05,76.0,112
SMBLB76,2020-02-10 13:00:00,2020-02-10 14:00:00,1,12.66,444.21,75.5,117
SMBLB76,2020-02-10 19:00:00,2020-02-10 20:00:00,1,5.79,466.64,80.19,127
SMBLB76,2020-02-11 01:00:00,2020-02-11 02:00:00,1,15.66,323.73,74.68,128
SMBLB76,2020-02-11 07:00:00,2020-02-11 08:00:00,1,11.13,591.16,87.4,113
SMBLB76,2020-02-11 13:00:00,2020-02-11 14:00:00,1,7.27,434.51,74.66,122
SMBLB76,2020-02-11 19:00:00,2020-02-11 20:00:00,1,7.12,376.93,72.89,113
SMBLB76,2020-02-12 01:00:00,2020-02-12 02:00:00,1,9.96,516.66,87.73,122
SMBLB76,2020-02-12 07:00:00,2020-02-12 08:00:00,1,5.28,464.2,69.8,127
SMBLB76,2020-02-12 13:00:00,2020-02-12 14:00:00,1,16.13,606.72,65.15,118
SMBLB76,2020-02-12 19:00:00,2020-02-12 20:00:00,1,6.74,360.21,61.9,122
SMBLB76,2020-02-13 01:00:00,2020-02-13 02:00:00,1,12.71,547.98,84.18,116
SMBLB76,2020-02-13 07:00:00,2020-02-13 08:00:00,1,16.38,757.23,84.18,127
SMBLB76,2020-02-13 13:00:00,2020-02-13 14:00:00,1,16.67,633.44,72.78,125
SMBLB76,2020-02-13 19:00:00,2020-02-13 20:00:00,1,9.02,608.19,77.05,115
SMBLB76,2020-02-14 01:00:00,2020-02-14 02:00:00,1,19.14,477.32,86.49,112
SMBLB76,2020-02-14 07:00:00,2020-02-14 08:00:00,1,11.42,571.4,82.73,120
SMBLB76,2020-02-14 13:00:00,2020-02-14 14:00:00,1,18.6,377.11,83.35,113
SMBLB76,2020-02-14 19:00:00,2020-02-14 20:00:00,1,5.47,350.93,81.55,110
SMBLB76,2020-02-15 02:00:00,2020-02-15 03:00:00,1,5.07,422.51,86.17,120
SMBLB76,2020-02-15 08:00:00,2020-02-15 09:00:00,1,11.49,739.96,68.54,122
SMBLB76,2020-02-15 14:00:00,2020-02-15 15:00:00,1,14.4,430.31,86.75,128
SMBLB76,2020-02-15 20:00:00,2020-02-15 21:00:00,1,17.73,471.89,60.43,121
SMBLB76,2020-02-16 02:00:00,2020-02-16 03:00:00,1,17.45,394.92,78.35,110
SMBLB76,2020-02-16 08:00:00,2020-02-16 09:00:00,1,7.62,430.03,79.47,112
SMBLB76,2020-02-16 14:00:00,2020-02-16 15:00:00,1,16.36,750.15,87.42,111
SMBLB76,2020-02-16 20:00:00,2020-02-16 21:00:00,1,11.24,410.85,89.76,116
SMBLB76,2020-02-17 02:00:00,2020-02-17 03:00:00,1,19.2,417.08,67.5,111
SMBLB76,2020-02-17 08:00:00,2020-02-17 09:00:00,1,16.77,455.44,64.17,124
SMBLB76,2020-02-17 14:00:00,2020-02-17 15:00:00,1,11.42,402.05,73.13,117
SMBLB76,2020-02-17 20:00:00,2020-02-17 21:00:00,1,8.03,440.87,73.67,125
SMBLB76,2020-02-18 02:00:00,2020-02-18 03:00:00,1,8.54,493.37,79.99,124
SMBLB76,2020-02-18 08:00:00,2020-02-18 09:00:00,1,19.38,611.64,86.4,124
SMBLB76,2020-02-18 14:00:00,2020-02-18 15:00:00,1,16.52,461.9,62.35,113
SMBLB76,2020-02-18 20:00:00,2020-02-18 21:00:00,1,7.12,626.69,77.68,123
SMBLB76,2020-02-19 02:00:00,2020-02-19 03:00:00,1,7.97,751.68,81.1,121
SMBLB76,2020-02-19 08:00:00,2020-02-19 09:00:00,1,15.9,599.5,88.02,125
SMBLB76,2020-02-19 14:00:00,2020-02-19 15:00:00,1,9.99,542.78,65.08,124
SMBLB76,2020-02-19 20:00:00,2020-02-19 21:00:00,1,5.95,605.34,70.01,121
SMBLB76,2020-02-20 02:00:00,2020-02-20 03:00:00,1,16.1,308.96,67.98,118
SMBLB76,2020-02-20 08:00:00,2020-02-20 09:00:00,1,12.33,411.87,69.7,123
SMBLB76,2020-02-20 14:00:00,2020-02-20 15:00:00,1,11.91,750.71,76.77,117
SMBLB76,2020-02-20 20:00:00,2020-02-20 21:00:00,1,16.74,410.8,75.32,128
SMBLB76,2020-02-21 02:00:00,2020-02-21 03:00:00,1,18.78,796.62,61.77,127
SMBLB76,2020-02-21 08:00:00,2020-02-21 09:00:00,1,14.04,693.36,72.46,120
SMBLB76,2020-02-21 14:00:00,2020-02-21 15:00:00,1,19.76,494.16,87.76,112
SMBLB76,2020-02-21 20:00:00,2020-02-21 21:00:00,1,16.42,334.87,84.55,126
SMBLB76,2020-02-22 02:00:00,2020-02-22 03:00:00,1,5.76,413.64,61.97,126
SMBLB76,2020-02-22 08:00:00,2020-02-22 09:00:00,1,16.5,549.42,62.85,113
SMBLB76,2020-02-22 14:00:00,2020-02-22 15:00:00,1,17.02,591.91,83.07,129
SMBLB76,2020-02-22 20:00:00,2020-02-22 21:00:00,1,6.56,571.68,73.47,129
SMBLB76,2020-02-23 02:00:00,2020-02-23 03:00:00,1,8.65,327.64,87.28,122
SMBLB76,2020-02-23 08:00:00,2020-02-23 09:00:00,1,12.19,711.01,61.84,123
SMBLB76,2020-02-23 14:00:00,2020-02-23 15:00:00,1,8.7,628.67,66.59,120
SMBLB76,2020-02-23 20:00:00,2020-02-23 21:00:00,1,14.19,752.25,75.96,122
SMBLB76,2020-02-24 02:00:00,2020-02-24 03:00:00,1,14.59,401.39,62.7,119
SMBLB76,2020-02-24 08:00:00,2020-02-24 09:00:00,1,7.43,427.81,81.12,114
SMBLB76,2020-02-24 14:00:00,2020-02-24 15:00:00,1,14.16,631.93,65.41,129
SMBLB76,2020-02-24 20:00:00,2020-02-24 21:00:00,1,15.32,666.78,85.67,124
SMBLB76,2020-02-25 02:00:00,2020-02-25 03:00:00,1,14.53,737.0,84.0,126
SMBLB76,2020-02-25 08:00:00,2020-02-25 09:00:00,1,8.18,644.12,75.61,122
SMBLB76,2020-02-25 14:00:00,2020-02-25 15:00:00,1,9.36,308.89,81.31,123
SMBLB76,2020-02-25 20:00:00,2020-02-25 21:00:00,1,12.51,583.2,83.13,120
SMBLB76,2020-02-26 02:00:00,2020-02-26 03:00:00,1,9.89,744.44,63.32,126
SMBLB76,2020-02-26 08:00:00,2020-02-26 09:00:00,1,17.18,594.61,74.69,114
SMBLB76,2020-02-26 14:00:00,2020-02-26 15:00:00,1,14.16,550.61,61.5,117
SMBLB76,2020-02-26 20:00:00,2020-02-26 21:00:00,1,14.67,466.29,70.64,129
SMBLB76,2020-02-27 02:00:00,2020-02-27 03:00:00,1,8.96,707.18,71.27,111
SMBLB76,2020-02-27 08:00:00,2020-02-27 09:00:00,1,11.17,793.66,72.79,113
SMBLB76,2020-02-27 14:00:00,2020-02-27 15:00:00,1,15.44,479.02,76.19,120
SMBLB76,2020-02-27 20:00:00,2020-02-27 21:00:00,1,14.22,687.64,65.18,111
SMBLB76,2020-02-28 02:00:00,2020-02-28 03:00:00,1,6.64,304.3,77.49,118
SMBLB76,2020-02-28 08:00:00,2020-02-28 09:00:00,1,18.42,762.75,87.35,124
SMBLB76,2020-02-28 14:00:00,2020-02-28 15:00:00,1,14.12,602.82,63.29,121
SMBLB76,2020-02-28 20:00:00,2020-02-28 21:00:00,1,7.93,551.56,80.87,126
SMBLB76,2020-02-29 02:00:00,2020-02-29 03:00:00,1,7.55,464.39,79.18,117
SMBLB76,2020-02-29 08:00:00,2020-02-29 09:00:00,1,6.06,450.36,79.46,121
SMBLB76,2020-02-29 14:00:00,2020-02-29 15:00:00,1,8.22,724.78,78.84,114
SMBLB76,2020-02-29 20:00:00,2020-02-29 21:00:00,1,11.07,634.24,61.02,120
SMBLB76,2020-03-01 02:00:00,2020-03-01 03:00:00,1,9.38,493.13,63.8,127
SMBLB76,2020-03-01 08:00:00,2020-03-01 09:00:00,1,17.04,574.78,81.22,113
SMBLB76,2020-03-01 14:00:00,2020-03-01 15:00:00,1,13.39,757.72,69.64,118
SMBLB76,2020-03-01 20:00:00,2020-03-01 21:00:00,1,12.53,645.88,62.49,126
SMBLB76,2020-03-02 02:00:00,2020-03-02 03:00:00,1,9.71,548.48,82.83,128
SMBLB76,2020-03-02 08:00:00,2020-03-02 09:00:00,1,7.61,340.73,77.73,129
SMBLB76,2020-03-02 14:00:00,2020-03-02 15:00:00,1,8.73,484.96,88.15,117
SMBLB76,2020-03-02 20:00:00,2020-03-02 21:00:00,1,9.42,741.26,69.86,115
SMBLB76,2020-03-03 02:00:00,2020-03-03 03:00:00,1,11.76,713.47,86.72,122
SMBLB76,2020-03-03 08:00:00,2020-03-03 09:00:00,1,17.45,443.89,64.95,125
SMBLB76,2020-03-03 14:00:00,2020-03-03 15:00:00,1,15.73,566.45,80.02,124
SMBLB76,2020-03-03 20:00:00,2020-03-03 21:00:00,1,8.73,770.64,64.63,119
SMBLB76,2020-03-04 02:00:00,2020-03-04 03:00:00,1,15.64,745.74,65.6,116
SMBLB76,2020-03-04 08:00:00,2020-03-04 09:00:00,1,11.88,364.25,64.26,127
SMBLB76,2020-03-04 14:00:00,2020-03-04 15:00:00,1,6.41,435.57,82.41,128
SMBLB76,2020-03-04 20:00:00,2020-03-04 21:00:00,1,17.74,437.38,82.71,111
SMBLB76,2020-03-05 02:00:00,2020-03-05 03:00:00,1,5.96,396.86,65.61,122
SMBLB76,2020-03-05 08:00:00,2020-03-05 09:00:00,1,12.87,685.51,63.68,129
SMBLB76,2020-03-05 14:00:00,2020-03-05 15:00:00,1,11.12,325.08,88.61,111
SMBLB76,2020-03-05 20:00:00,2020-03-05 21:00:00,1,13.01,686.17,79.14,121
SMBLB76,2020-03-06 02:00:00,2020-03-06 03:00:00,1,6.85,700.47,62.46,123
SMBLB76,2020-03-06 08:00:00,2020-03-06 09:00:00,1,8.2,319.86,78.42,128
SMBLB76,2020-03-06 14:00:00,2020-03-06 15:00:00,1,7.64,605.73,71.74,126
SMBLB76,2020-03-06 20:00:00,2020-03-06 21:00:00,1,18.48,379.99,75.03,129
SMBLB76,2020-03-07 02:00:00,2020-03-07 03:00:00,1,16.61,737.72,84.61,114
SMBLB76,2020-03-07 08:00:00,2020-03-07 09:00:00,1,12.14,326.05,68.65,128
SMBLB76,2020-03-07 14:00:00,2020-03-07 15:00:00,1,16.78,571.8,70.27,125
SMBLB76,2020-03-07 20:00:00,2020-03-07 21:00:00,1,7.39,418.18,89.05,120
SMBLB76,2020-03-08 02:00:00,2020-03-08 03:00:00,1,19.19,414.51,66.34,117
SMBLB76,2020-03-08 08:00:00,2020-03-08 09:00:00,1,19.42,774.52,85.79,121
SMBLB76,2020-03-08 14:00:00,2020-03-08 15:00:00,1,5.9,627.96,85.14,119
SMBLB76,2020-03-08 20:00:00,2020-03-08 21:00:00,1,6.31,687.6,86.93,116
SMBLB76,2020-03-09 02:00:00,2020-03-09 03:00:00,1,15.83,515.02,67.64,118
SMBLB76,2020-03-09 08:00:00,2020-03-09 09:00:00,1,15.7,531.87,75.18,122
SMBLB76,2020-03-09 14:00:00,2020-03-09 15:00:00,1,5.56,756.39,71.63,116
SMBLB76,2020-03-09 20:00:00,2020-03-09 21:00:00,1,7.07,569.02,68.99,111
SMBLB76,2020-03-10 02:00:00,2020-03-10 03:00:00,1,6.92,596.95,69.89,113
SMBLB76,2020-03-10 08:00:00,2020-03-10 09:00:00,1,17.63,411.47,69.49,118
SMBLB76,2020-03-10 14:00:00,2020-03-10 15:00:00,1,8.97,725.25,76.0,127
SMBLB76,2020-03-10 20:00:00,2020-03-10 21:00:00,1,16.59,502.94,84.05,124
SMBLB76,2020-03-11 02:00:00,2020-03-11 03:00:00,1,19.45,348.9,75.89,111
SMBLB76,2020-03-11 08:00:00,2020-03-11 09:00:00,1,14.81,336.25,61.36,118
SMBLB76,2020-03-11 14:00:00,2020-03-11 15:00:00,1,8.81,754.82,89.76,117
SMBLB76,2020-03-11 20:00:00,2020-03-11 21:00:00,1,6.55,409.77,88.03,116
